TF	Target	WeightOfEdge
POU5F1	PRMT6	0.006578752305358648
TRIM28	SOX13	0.006578668486326933
TRIM28	TMEM47	0.006577436346560717
LEF1	TBX3	0.006576630752533674
TFAP2A	SNAPC4	0.0065749105997383595
TRIM28	XRCC6	0.006572558544576168
TRIM28	LEF1	0.006571199279278517
ZFP42	ALYREF	0.0065701608546078205
POU5F1	SRSF1	0.0065693031065166
POU5F1	ARL4A	0.006568301934748888
POU5F1	TDP2	0.006568019278347492
GATA6	LHX1	0.006565776653587818
TRIM28	BCL11A	0.006564617622643709
POU5F1	SLC6A15	0.006564196199178696
CTNNB1	DNMT3A	0.0065635014325380325
TRIM28	EMB	0.0065613542683422565
POU5F1	NUSAP1	0.006559861823916435
POU5F1	LRR1	0.00655980734154582
FOXH1	PMAIP1	0.006559737026691437
ZFP42	AGPAT5	0.006558849476277828
TRIM28	PRKACB	0.006555839907377958
POU5F1	CCDC138	0.0065556662157177925
TRIM28	LMX1B	0.006553343962877989
POU5F1	TRIP13	0.006551865488290787
EOMES	GABRB2	0.006550062447786331
FOXH1	MCM2	0.006549788173288107
EOMES	PLXNA2	0.00654821190983057
TRIM28	PPP1R9A	0.006547497119754553
POU5F1	SLA2	0.006546041928231716
POU5F1	C3ORF14	0.006545379292219877
ZFP42	MCM4	0.006544744595885277
TRIM28	ITGA6	0.006544691510498524
POU5F1	GDAP1	0.006544404197484255
TRIM28	CLDN10	0.00654299883171916
TRIM28	CEP55	0.00654212199151516
TRIM28	FAM135A	0.006542039103806019
TRIM28	MAP4K3	0.006541343871504068
TRIM28	POLR3E	0.006540865637362003
TFAP2A	SNAI2	0.006539699621498585
TRIM28	RAD51AP1	0.00653905188664794
POU5F1	TCEA1	0.006538883782923222
TFAP2A	MSX1	0.006538622081279755
TFAP2A	PMAIP1	0.006534465588629246
POU5F1	COMMD10	0.00653402553871274
POU5F1	ZNF146	0.0065331789664924145
TRIM28	TDP2	0.006530619226396084
TP53	ZFP42	0.006529103498905897
TRIM28	TFDP1	0.006528337951749563
CTNNB1	SEMA3A	0.006526072975248098
TRIM28	NFYB	0.006525642238557339
TRIM28	WDR3	0.006523825693875551
ZFP42	MKI67IP	0.006523167714476585
LEF1	HAND1	0.0065213521011173725
TRIM28	MLLT6	0.006519041955471039
TRIM28	SUPT7L	0.006515393033623695
POU5F1	ITGA6	0.006511697079986334
POU5F1	TFB2M	0.0065108537673950195
TRIM28	ZFHX3	0.006508710794150829
POU5F1	GTF3C4	0.006508654449135065
ZFP42	BUB1B	0.006507299840450287
FOXH1	POLR3G	0.006506575737148523
TRIM28	WDHD1	0.006505651865154505
TRIM28	PSMD9	0.006505295634269714
TRIM28	ITPR2	0.006503918208181858
POU5F1	TMEM64	0.006501513533294201
TFAP2A	KAT7	0.006499805022031069
POU5F1	PHLDB2	0.006499497219920158
TRIM28	TCEA1	0.006499108392745256
TRIM28	TFAP2A	0.006499019451439381
POU5F1	CBX3	0.006498860195279121
TRIM28	MFAP4	0.0064980206079781055
CTNNB1	LRAT	0.006497705355286598
CTNNB1	RBMX	0.006496720481663942
TFAP2A	TBX20	0.0064962818287312984
POU5F1	ZNF202	0.006494277156889439
POU5F1	CHEK2	0.006491890177130699
PRDM1	BNIP3	0.0064903805032372475
TFAP2A	ASB9	0.006489899940788746
CTNNB1	FAM117B	0.006489667110145092
TRIM28	PPM1H	0.006488729268312454
TRIM28	TFB2M	0.00648816442117095
POU5F1	DNA2	0.006485878024250269
TRIM28	TRUB1	0.006485421676188707
EOMES	SHOX2	0.00648493692278862
TFAP2A	LIN28A	0.006484407000243664
LEF1	BAMBI	0.006482598837465048
TFAP2A	DEDD2	0.006481292191892862
POU5F1	PLP1	0.006480989512056112
TRIM28	ANXA3	0.00648070452734828
TRIM28	PSIP1	0.006479521747678518
TFAP2A	SPP1	0.006478842347860336
POU5F1	BLM	0.0064774854108691216
TFAP2A	E2F7	0.006475630681961775
CTNNB1	PIP4K2A	0.006471221800893545
TRIM28	AFF4	0.006468250881880522
TRIM28	ARL4A	0.0064676422625780106
TRIM28	CD200	0.00646751606836915
TRIM28	APBB2	0.006467167288064957
ZFP42	SFRP2	0.006464984267950058
TRIM28	RAB31	0.006464340258389711
POU5F1	RFXANK	0.006464245263487101
TRIM28	ETS1	0.006464206613600254
TRIM28	NAA15	0.00646216981112957
TRIM28	ILF2	0.006461832672357559
POU5F1	BCLAF1	0.0064607709646224976
ZFP42	CDC20	0.00645800307393074
TP53	FUBP1	0.0064537907019257545
POU5F1	WDR5	0.006453756242990494
DNMT3B	CD9	0.0064534880220890045
EOMES	COLEC12	0.00645316019654274
PRDM1	DUSP4	0.006450549233704805
CTNNB1	STC1	0.006449359469115734
POU5F1	BCL11A	0.006448073778301477
POU5F1	ALG6	0.006446146406233311
EOMES	ERBB4	0.006445213686674833
TRIM28	SH3BGRL2	0.0064450716599822044
CTNNB1	CTBP1	0.006444861646741629
TRIM28	SFRP1	0.006444437429308891
CTNNB1	NONO	0.006444367114454508
POU5F1	SOX4	0.006443020422011614
TRIM28	BCLAF1	0.0064414143562316895
TP53	DDAH1	0.006440735422074795
TRIM28	PHLDB2	0.006440367549657822
POU5F1	WDHD1	0.006439726799726486
TP53	CRX	0.006438676733523607
NANOG	POU5F1	0.0064381626434624195
TRIM28	NUAK1	0.006436480674892664
POU5F1	UPF2	0.006435805931687355
ZFP42	PDCD11	0.006433526054024696
POU5F1	STK38L	0.006433248985558748
ZFP42	CHAF1A	0.006428530439734459
TFAP2A	CLDN10	0.006427324842661619
TRIM28	KLF6	0.006426078267395496
POU5F1	MYCN	0.0064249406568706036
EOMES	VIM	0.0064248936250805855
POU5F1	CCNA2	0.006423098500818014
TRIM28	PRICKLE1	0.006422949489206076
PRDM1	VIM	0.006420787423849106
POU5F1	SH3BGRL2	0.006413845811039209
TRIM28	PPARA	0.006413321476429701
POU5F1	HDGF	0.006412919610738754
POU5F1	DNMT1	0.006412663497030735
POU5F1	NFKBIB	0.006411963142454624
TRIM28	EGR1	0.006411601789295673
TRIM28	TEAD1	0.0064111086539924145
TRIM28	EOMES	0.006407675798982382
TRIM28	HELZ	0.006407330743968487
POU5F1	NUDT11	0.006407097447663546
SOX2	NANOG	0.0064063300378620625
TFAP2A	TRIM25	0.0064042783342301846
POU5F1	CUL1	0.006401057820767164
EOMES	BMP2	0.006400774698704481
POU5F1	TCF19	0.006400737911462784
TRIM28	SMAD5	0.006400524638593197
HAND2	HESX1	0.0064001139253377914
POU5F1	DDAH1	0.0064000096172094345
CTNNB1	XRCC5	0.00639950530603528
CTNNB1	FUBP1	0.006399406120181084
POU5F1	FZD5	0.006399259436875582
POU5F1	ZHX3	0.006397576071321964
POU5F1	PPM1H	0.006396919954568148
TRIM28	NDC80	0.006396774668246508
POU5F1	MRPS30	0.0063959457911551
CTNNB1	SSB	0.006395607255399227
TP53	PFKFB2	0.00639503076672554
TFAP2A	PPARGC1B	0.006393632385879755
TFAP2A	SOX5	0.006392879411578178
POU5F1	NCAPG	0.006392367649823427
ZFP42	RFC3	0.0063918945379555225
PRDM1	GABRB2	0.00639018788933754
TP53	NPM1	0.006389149930328131
TRIM28	KLHL12	0.006388998124748468
ZFP42	MSANTD3-TMEFF1	0.006388933397829533
POU5F1	WDR12	0.006388840731233358
POU5F1	RARG	0.006387587171047926
TFAP2A	ISL1	0.0063865408301353455
PRDM1	SERHL2	0.006386307999491692
TFAP2A	CCNE2	0.006384730339050293
MLLT3	CCDC80	0.006384185515344143
TP53	ERCC-00060	0.006384159438312054
FOXH1	ID1	0.006382619496434927
POU5F1	CDCA8	0.0063817002810537815
EOMES	COL5A2	0.006379638332873583
POU5F1	CCNB2	0.0063785952515900135
TP53	PSIP1	0.006377487909048796
CTNNB1	DDAH1	0.006377480458468199
GATA6	CYP26A1	0.006375318858772516
TRIM28	KDR	0.0063752951100468636
TFAP2A	MCM2	0.006374729331582785
POU5F1	CYP1B1	0.006374211050570011
POU5F1	BUB1B	0.006373390555381775
DNMT3B	SEMA6A	0.006373335607349873
TP53	IRF1	0.006372447125613689
TRIM28	TRIM2	0.006372330244630575
POU5F1	PPP1R9A	0.006372018251568079
TRIM28	LIMD1	0.006371427793055773
TRIM28	TRIM25	0.006370698567479849
POU5F1	TFE3	0.006370169576257467
TFAP2A	RRAS2	0.006369930226355791
TFAP2A	BAMBI	0.006369685288518667
POU5F1	FARSB	0.006369640119373798
SOX2	POU3F1	0.0063694193959236145
POU5F1	POLR2A	0.0063690259121358395
TP53	NLGN4X	0.006367702502757311
POU5F1	SH3BGRL	0.006366813089698553
POU5F1	RRN3	0.006366115529090166
SOX2	GLDC	0.00636568246409297
ZFP42	MYBBP1A	0.0063652154058218
TFAP2A	ZNF142	0.00636472599580884
PRDM1	CAMK2D	0.006362642161548138
ZFP42	HMGA1	0.006360931321978569
TP53	HMGN2	0.006360382307320833
TRIM28	HAND1	0.006358467508107424
TRIM28	PITX2	0.006358254700899124
CTNNB1	STAT2	0.006357037927955389
POU5F1	GTF2H2D	0.006355831865221262
TFAP2A	SNAI1	0.00635509192943573
POU5F1	SPIB	0.0063550653867423534
TRIM28	RUVBL1	0.00635475292801857
TRIM28	CTBP1	0.006353276781737804
ZFP42	DAXX	0.006352804601192474
TRIM28	POLR2K	0.006350934971123934
TRIM28	TADA1	0.0063494243659079075
POU5F1	DNAAF2	0.00634915754199028
TP53	NONO	0.006347570102661848
TRIM28	UTP15	0.006346981972455978
POU5F1	ZNF280B	0.006344655063003302
TRIM28	BRWD1	0.006344386376440525
TRIM28	PGM2	0.006344357971101999
PRDM1	CCKBR	0.006344216410070658
CTNNB1	LIN28A	0.006343488581478596
TEAD4	SFRP2	0.006341213826090097
POU5F1	NUP54	0.006340669933706522
TP53	POLR2D	0.006339258048683405
TRIM28	MRPS35	0.006337590049952269
TRIM28	TCF19	0.006336307618767023
POU5F1	FASTKD3	0.006336071994155645
TRIM28	PURA	0.00633468572050333
TRIM28	HIF1A	0.0063331821002066135
TRIM28	RPE	0.006332702003419399
EOMES	ELMO1	0.006331635173410177
TP53	PIP4K2A	0.006331571843475103
TFAP2A	C3ORF14	0.00633110199123621
TRIM28	FST	0.00633028382435441
POU5F1	POLR1A	0.006330098956823349
TRIM28	MAP3K2	0.006328439339995384
DNMT3B	SFRP2	0.0063283103518188
SOX2	VASH2	0.006326889619231224
TP53	MCM4	0.0063262213952839375
TFAP2A	SEMA6A	0.006324680056422949
SOX2	ESRP1	0.006324445828795433
CTNNB1	PTMA	0.00632359366863966
ZFP42	CEBPZ	0.00632231030613184
TFAP2A	KHDRBS2	0.00632126210257411
TRIM28	ASXL1	0.006321259308606386
TRIM28	MTERF	0.006320496089756489
EOMES	ITGA5	0.006318119820207357
ZFP42	NLGN4X	0.006317462306469679
TRIM28	FOXK1	0.00631707115098834
TRIM28	TRAPPC8	0.0063155777752399445
FOXH1	ASNS	0.0063155461102724075
EOMES	APLNR	0.00631431769579649
POU5F1	DMBX1	0.006312542594969273
TFAP2A	TMEM64	0.0063112457282841206
ZFP42	EHMT2	0.006310093682259321
CTNNB1	POU5F1	0.006309916730970144
TFAP2A	BTG2	0.006309620104730129
TRIM28	SPIB	0.0063082012347877026
POU5F1	RTKN2	0.006307841278612614
SOX2	GRHL2	0.006307400297373533
HAND2	CREB3L4	0.006306539289653301
TP53	DNMT3B	0.006306337658315897
CTNNB1	ARID3B	0.006303960923105478
TRIM28	CASD1	0.00630149943754077
TP53	ZIC2	0.006300091277807951
TRIM28	CSDE1	0.006300057750195265
TP53	SHOX	0.0062989965081214905
CTNNB1	IGDCC4	0.006298539694398642
PRDM1	SOX17	0.00629460159689188
POU5F1	DAXX	0.00629304489120841
TP53	RBMX	0.006292835343629122
POU5F1	PDE3B	0.006290810648351908
POU5F1	RBPJ	0.006288596428930759
TEAD4	ID1	0.006285757292062044
TFAP2A	MRS2	0.0062852054834365845
FOXH1	NANOG	0.006283912807703018
POU5F1	TRUB1	0.006283321417868137
TFAP2A	DPH2	0.0062822564505040646
TFAP2A	ZNF488	0.006282181479036808
TRIM28	ECI2	0.006281701847910881
POU5F1	NXT2	0.006280963309109211
TRIM28	DLGAP5	0.006279774010181427
SNAI2	HAND1	0.006278716027736664
TRIM28	NOL11	0.006278138142079115
TP53	DPYSL3	0.006278127431869507
CTNNB1	ATRX	0.006277178879827261
TRIM28	SPP1	0.006273319944739342
TFAP2A	FOXH1	0.006272978149354458
TFAP2A	NEDD9	0.006272024940699339
TP53	STAT2	0.006271225865930319
FOXH1	POU5F1	0.0062707820907235146
DNMT3B	POLR3G	0.006269130390137434
SOX2	NFE2L3	0.0062685515731573105
ZFP42	MCM2	0.006267535965889692
TRIM28	CCNB2	0.006265215575695038
POU5F1	WDR35	0.006264152936637402
EOMES	EPB41L3	0.006262488663196564
SOX2	PHC1	0.006261206232011318
POU5F1	MEX3C	0.006260863970965147
POU5F1	GCM1	0.0062606059946119785
TRIM28	VHL	0.006260349415242672
TRIM28	KIAA0528	0.006260238122195005
TFAP2A	TGFBR3	0.006259141489863396
POU5F1	TLR7	0.006258811801671982
FOXH1	HMGA1	0.006256789434701204
TRIM28	MAML3	0.0062562813982367516
POU5F1	UNC5D	0.006253835745155811
POU5F1	ZNF142	0.0062535167671740055
TRIM28	GCA	0.00625200942158699
TP53	HMGA1	0.006251724436879158
TRIM28	NFKBIB	0.006251009646803141
TRIM28	MEX3C	0.006250364240258932
EOMES	SERHL2	0.006250207312405109
CTNNB1	POU2F1	0.006249598227441311
PRDM1	CPE	0.006249232217669487
TRIM28	BUB1B	0.00624884944409132
TRIM28	ISCA1	0.00624852767214179
TRIM28	ZIC2	0.006247112061828375
TFAP2A	TFDP1	0.006246822886168957
POU5F1	VPS13C	0.0062467181123793125
EOMES	KLF8	0.0062461113557219505
POU5F1	NDUFC2-KCTD14	0.006245913449674845
TRIM28	CNKSR3	0.00624531926587224
TRIM28	SERPINE2	0.006245274096727371
TRIM28	ROR2	0.006242426112294197
FOXH1	LECT1	0.006242363713681698
SOX2	ZNF165	0.0062422011978924274
CTNNB1	PRDM1	0.0062407455407083035
ZFP42	SRSF1	0.0062406957149505615
TRIM28	CREB3L2	0.006240532733500004
POU5F1	MBOAT1	0.006237047258764505
TRIM28	ETV3	0.00623693410307169
POU5F1	SRSF10	0.006236799526959658
TRIM28	SMG6	0.00623614527285099
HAND2	FOXD3	0.0062360563315451145
ZFP42	SALL3	0.006235296837985516
TRIM28	NFE2L3	0.0062345340847969055
POU5F1	JMJD1C	0.006233890075236559
POU5F1	PFKFB2	0.006231320556253195
SOX2	PMAIP1	0.006230511236935854
TFAP2A	SLITRK2	0.006230435334146023
TRIM28	PPARGC1B	0.006230370607227087
LEF1	MSX1	0.006229122634977102
POU5F1	PREPL	0.006228456739336252
TRIM28	BMP2	0.006226563826203346
POU5F1	CENPK	0.006223335396498442
TRIM28	ANKRD13C	0.006219879258424044
HAND2	NR0B1	0.006219353061169386
TRIM28	ANKRD50	0.0062191542237997055
TFAP2A	KLF7	0.006218897178769112
TRIM28	JUND	0.006218896713107824
LEF1	GAD1	0.006216559559106827
FOXH1	ODC1	0.006216137204319239
TRIM28	SNAI1	0.006215981673449278
SOX2	ITGA6	0.0062158298678696156
POU5F1	ZNF219	0.006215594243258238
TEAD4	GATA3	0.006212039850652218
TFAP2A	PLP1	0.006210475694388151
POU5F1	NOC3L	0.006210226099938154
TP53	PHF17	0.006209636572748423
TFAP2A	NHLH2	0.006209470331668854
ZFP42	PARP1	0.006209240294992924
TRIM28	CALB1	0.006209197454154491
PRDM1	CER1	0.006207809317857027
HAND2	RIN2	0.006207175087183714
POU5F1	RUVBL2	0.006206986028701067
TP53	CCND1	0.006206913385540247
TRIM28	GPC6	0.006205999292433262
ZFP42	SNRPD1	0.006205911748111248
TFAP2A	GPC3	0.00620511407032609
CTNNB1	PHF17	0.00620510196313262
TP53	SFRP2	0.006204321980476379
EOMES	LIFR	0.006203995551913977
TFAP2A	ZNF202	0.006203878205269575
TRIM28	CHEK2	0.006203742232173681
TFAP2A	RPP40	0.006203424651175737
CTNNB1	RBBP4	0.006202928721904755
POU5F1	NONO	0.0061998991295695305
POU5F1	DLGAP5	0.0061998143792152405
POU5F1	NOL11	0.006195013877004385
FOXH1	E2F7	0.00619343388825655
CTNNB1	HIF1A	0.006191748660057783
ZFP42	HNRNPAB	0.006191120948642492
TFAP2A	SLC19A2	0.006191049236804247
POU5F1	WDR3	0.006190620828419924
HAND2	RORB	0.006190189626067877
TFAP2A	RHAG	0.006189691834151745
TRIM28	ZNF24	0.006188618019223213
BCL11A	NPM1	0.006187729071825743
POU5F1	POLR2D	0.006187708117067814
FOXH1	ID3	0.0061871809884905815
FOXH1	HOMER1	0.006184717640280724
GATA2	HOXB6	0.006183731835335493
POU5F1	NFATC3	0.006183670833706856
TFAP2A	HIST1H1B	0.006182728800922632
TRIM28	CCNE2	0.006182458717375994
TFAP2A	CCDC80	0.006181852426379919
TFAP2A	NAP1L3	0.006181824021041393
SOX2	MBOAT1	0.006180881056934595
TRIM28	ZBTB38	0.006179328076541424
TRIM28	SH3BGRL	0.006178371142596006
TRIM28	APBB1	0.006176232825964689
SOX2	EPCAM	0.006175823975354433
EZH2	MCM4	0.00617558928206563
LEF1	HOXB6	0.006175144109874964
TRIM28	DDAH1	0.006175006274133921
SOX2	HAND2	0.0061745415441691875
TFAP2A	RFXANK	0.006174266338348389
EOMES	HAPLN1	0.006174162961542606
TFAP2A	SALL3	0.006173702888190746
POU5F1	NTS	0.006172873545438051
EOMES	LZTS1	0.006172216963022947
POU5F1	ITM2A	0.006170907523483038
POU5F1	KIAA1804	0.006166191305965185
TRIM28	SOX7	0.006165016908198595
TRIM28	VPS54	0.006164626684039831
EOMES	NFKBIA	0.006163559388369322
TP53	CEBPZ	0.006162656936794519
TRIM28	PLP1	0.006161477416753769
TFAP2A	SMAD6	0.006160954479128122
TRIM28	ZNF146	0.00615974236279726
ZFP42	ABLIM1	0.006159679032862186
HAND2	RIPPLY1	0.0061563244089484215
TFAP2A	ETV4	0.006154569331556559
TEAD4	EPCAM	0.006153586786240339
ZFP42	ZNF107	0.0061524310149252415
TFAP2A	KLF5	0.006152278743684292
FOXH1	CHAF1A	0.006151610519737005
TRIM28	HAS2	0.00615138141438365
TP53	SFRP1	0.006150868721306324
POU5F1	EZH2	0.006150430999696255
CTNNB1	ERCC-00004	0.006149822846055031
GATA6	CER1	0.0061498102732002735
CTNNB1	RNPS1	0.006149767432361841
TRIM28	RBMX	0.006149155553430319
ZFP42	MCM7	0.006148197688162327
SOX2	SIX6	0.006147363223135471
TFAP2A	GSC	0.006147309206426144
TRIM28	ARID4B	0.0061470335349440575
TFAP2A	MYBL2	0.0061457534320652485
TRIM28	PREPL	0.006145088002085686
POU5F1	ESCO2	0.00614493153989315
JUND	DUSP4	0.0061448416672647
TP53	SRSF3	0.006143621169030666
FOXH1	YBX1	0.006140687502920628
TRIM28	SRSF2	0.006139085628092289
TFAP2A	TGFB1I1	0.006138391327112913
ZFP42	HPRT1	0.0061379787512123585
NANOG	PTPRZ1	0.006137646269053221
TP53	MCM3	0.006137065589427948
CTNNB1	PFKFB2	0.006134752184152603
TFAP2A	USP44	0.006134431343525648
POU5F1	ATG4C	0.006133257877081633
TFAP2A	PRMT6	0.006132697686553001
FOXH1	GAD1	0.006132659502327442
TFAP2A	TFB2M	0.0061303903348743916
HAND2	HOXB4	0.00613027811050415
POU5F1	PRPS2	0.006129787303507328
CTNNB1	NFYB	0.006129533983767033
TRIM28	NDUFC2-KCTD14	0.006127584725618362
POU5F1	SPP1	0.0061252000741660595
ZFP42	MCM5	0.0061236293986439705
TFAP2A	ERCC-00053	0.006121836137026548
ZFP42	DNMT3B	0.006121640093624592
POU5F1	TRIM2	0.006121533457189798
TP53	ERCC-00074	0.006121279206126928
FOXH1	PARP1	0.006121145561337471
TRIM28	KLF5	0.0061202822253108025
POU5F1	ITPR2	0.006119538098573685
TP53	MCM7	0.0061195059679448605
EOMES	ARL4D	0.006118075922131538
POU5F1	ZNF585B	0.006117867771536112
EOMES	GATA4	0.0061174738220870495
SOX2	MYCN	0.006116778124123812
TRIM28	STK38L	0.006115864962339401
POU5F1	KLHL12	0.006115226540714502
TRIM28	DEPDC1B	0.006115179043263197
TFAP2A	ANKRD28	0.006113749463111162
CTNNB1	NAA15	0.0061136470176279545
DNMT3B	PTPRZ1	0.00611269474029541
TRIM28	PRDM14	0.006111742462962866
PRDM1	GYPE	0.006110539194196463
FOXH1	CD9	0.006110072135925293
TFAP2A	HOXB7	0.006110002286732197
CTNNB1	DUSP4	0.006108997389674187
POU5F1	ANXA3	0.006107613444328308
ZFP42	APEX1	0.006107183638960123
TRIM28	NUP35	0.006105485372245312
TRIM28	ADAMTS3	0.006105261389166117
POU5F1	TBC1D4	0.006105201784521341
CTNNB1	SALL2	0.006103108637034893
EOMES	GYPE	0.006102471612393856
TRIM28	ANKRD1	0.006101883947849274
TFAP2A	HNRNPAB	0.006100782193243504
TFAP2A	DKK4	0.006100335158407688
TP53	POLR2A	0.006100314203649759
GATA3	TBX3	0.006099430378526449
EZH2	SKA3	0.006097723264247179
TFAP2A	SNX16	0.006097434088587761
TRIM28	YAF2	0.006097201257944107
EOMES	TMOD1	0.0060966587625443935
EOMES	SEMA3E	0.006096426397562027
ZFP42	TCOF1	0.006095459219068289
POU5F1	ALS2CR8	0.006095040589570999
POU5F1	RBBP8	0.006094330921769142
POU5F1	ENO1	0.0060937535017728806
PRDM1	COL5A2	0.0060925567522645
TFAP2A	TLR4	0.0060904440470039845
POU5F1	SNAPC4	0.006089488975703716
EOMES	KLHL6	0.006089275702834129
EOMES	FREM1	0.006087347865104675
GATA3	BAMBI	0.006086763925850391
TRIM28	TAF1L	0.006085058208554983
TRIM28	EEF1A1	0.006082475185394287
ZFP42	WDR12	0.0060819475911557674
CTNNB1	SMAD2	0.006081671454012394
TFAP2A	ARID5B	0.006081638857722282
JUND	COL5A2	0.006081040482968092
LEF1	CYP1B1	0.0060809277929365635
ZFP42	MRS2	0.006080721039324999
CTNNB1	EWSR1	0.00608061021193862
ZFP42	GATAD2A	0.006080054212361574
POU5F1	MBIP	0.006079504266381264
POU5F1	SOX2	0.006079189013689756
ZFP42	ODC1	0.006079151760786772
POU5F1	DEPDC1B	0.006079118233174086
CTNNB1	HNRNPAB	0.006077754311263561
FOXH1	RRAS2	0.006077700760215521
TEAD4	PROM1	0.0060773869045078754
FOXP1	NANOG	0.006076418794691563
SOX2	GPC3	0.006076371297240257
CTNNB1	SMARCD1	0.006075568962842226
EZH2	NDC80	0.006075247190892696
EOMES	ZIC3	0.006073925644159317
POU5F1	CCPG1	0.0060735661536455154
DNMT3B	ZIC2	0.006073090713471174
TP53	CHAF1A	0.0060729412361979485
POU5F1	PBX1	0.006072680465877056
SOX2	HESX1	0.006072584539651871
CTNNB1	USP44	0.0060724904760718346
CTNNB1	ERCC-00074	0.0060712494887411594
POU5F1	CIITA	0.006071016658097506
ZFP42	PTPRZ1	0.0060708289965987206
ZFP42	RAI14	0.006070757284760475
TP53	PTMA	0.006069926545023918
TP53	AK4	0.006069541443139315
FOXH1	HNRNPAB	0.006069364957511425
TFAP2A	SLC39A8	0.006069228518754244
POU5F1	TMEM131	0.0060663227923214436
FOXH1	PTPRZ1	0.006065345834940672
FOXP1	PTPRZ1	0.0060652787797153
CTNNB1	SEMA6A	0.006063773296773434
ZFP42	GINS2	0.00606196466833353
TFAP2A	DTL	0.006061932072043419
HAND2	ARNT2	0.006060471758246422
POU5F1	HIF1A	0.006059978622943163
ZFP42	DNMT1	0.006059090606868267
EOMES	PITX2	0.0060584512539207935
POU5F1	ARHGAP29	0.006058238912373781
POU5F1	C11ORF82	0.006058230064809322
TRIM28	ATG4C	0.006057825405150652
SOX2	SFMBT1	0.006057645659893751
TFAP2A	ID3	0.006057365331798792
JUND	ST8SIA4	0.006057057995349169
TFAP2A	TBX3	0.006056548096239567
TRIM28	FARSB	0.006054091267287731
CTNNB1	NLGN4X	0.006051075644791126
PRDM1	ERBB4	0.006050929427146912
TFAP2A	PRKACB	0.00604994036257267
TP53	BLM	0.006049711257219315
PRDM1	APOBEC3G	0.006045626010745764
CTNNB1	SRSF10	0.006045609712600708
ZFP42	TRIM33	0.0060450234450399876
CTNNB1	ERCC-00060	0.006044971290975809
TRIM28	NCOA6	0.006044689565896988
TRIM28	STAT2	0.006043922621756792
TFAP2A	PPM1H	0.0060433256439864635
TRIM28	C11ORF46	0.006042614579200745
PRDM1	OXTR	0.006042122840881348
OTX2	CYP26A1	0.006041604094207287
TRIM28	RAI1	0.006040976382791996
TFAP2A	GPSM2	0.006040908861905336
ZFP42	CCNA2	0.006039503496140242
TRIM28	ZNF239	0.0060378327034413815
TFAP2A	HLX	0.0060375710017979145
LEF1	APLNR	0.006036877166479826
TRIM28	EPB41L3	0.006036379374563694
ZFP42	TRIM28	0.0060362000949680805
NANOG	NLGN4X	0.006035240832716227
CTNNB1	CBX3	0.006035172380506992
FOXH1	NDUFC2-KCTD14	0.006034892983734608
POU5F1	TAF1L	0.006034846417605877
TRIM28	ZNF280B	0.006034807302057743
TFAP2A	TTC27	0.006034438032656908
FOXH1	RBM14	0.0060330904088914394
TRIM28	COL1A2	0.006032910197973251
NANOG	SFRP2	0.006032838951796293
TFAP2A	CA14	0.006032099016010761
EZH2	MCM7	0.006031990982592106
TP53	USP44	0.006031217984855175
POU5F1	NFAT5	0.006027018651366234
TRIM28	TRIP11	0.0060256654396653175
HAND2	MEIS1	0.006025356240570545
TRIM28	EXO1	0.006025238893926144
TRIM28	GSC	0.006024231668561697
JUND	MYCT1	0.006023476831614971
TEAD4	NANOG	0.006021374836564064
ZFP42	POLR2K	0.006021119188517332
SOX2	TRERF1	0.006020497065037489
TP53	XRCC5	0.0060198442079126835
TFAP2A	ZNF165	0.006019680295139551
PRDM1	CYP26A1	0.006019042804837227
NANOG	POLR3G	0.006018262822180986
POU5F1	SIRT1	0.0060180723667144775
TRIM28	TCF4	0.00601764814928174
TP53	DNMT1	0.006017160601913929
KLF5	HAND2	0.006016983184963465
TRIM28	PIP4K2A	0.006016227882355452
ZFP42	FAM117B	0.00601571798324585
NANOG	PHC1	0.006014108192175627
EOMES	TRDN	0.006013335194438696
POU5F1	LMX1B	0.006012119352817535
ZFP42	POLR2H	0.006011830642819405
EZH2	BUB1B	0.006011022720485926
ZFP42	MRPS35	0.006010027602314949
ZFP42	FUBP1	0.006009174045175314
TRIM28	NUP54	0.006008003372699022
TP53	NAA15	0.006007714197039604
NANOG	AK4	0.006007681135088205
PRDM1	STC1	0.006007561460137367
TRIM28	PCDH10	0.006007371935993433
POU5F1	KIAA0528	0.006007020827382803
POU5F1	DNMT3A	0.006006743758916855
TRIM28	ZNF238	0.006006728857755661
TP53	ERCC-00002	0.006006122101098299
SOX2	PROM1	0.006005757953971624
TFAP2A	HOXB2	0.0060044098645448685
FOXH1	DCLK1	0.006004249677062035
TFAP2A	POLR2I	0.006003281567245722
TP53	POLR2G	0.006003277376294136
TRIM28	SOX4	0.006003149319440126
TFAP2A	AEBP1	0.006002995651215315
ZFP42	GTF2H2	0.0059992726892232895
TP53	POU2F1	0.005998911801725626
CTNNB1	ZNF280B	0.005998875014483929
TP53	TRIM33	0.005998820532113314
TFAP2A	C11ORF82	0.0059980712831020355
TRIM28	CEP290	0.005997652653604746
ZFP42	KIF21A	0.00599559023976326
